,post_id,perc_miss_comment_author,total_num_nodes,total_density,num_weak_component,num_strong_component,main_miss_node,main_num_nodes,main_density,main_transitivity,main_avg_shortest_path,main_diameter,main_radius,main_eccentricity_mean,main_eccentrisity_std,avg_periphery_lkarma,avg_periphery_ckarma,avg_center_lkarma,avg_center_ckarma,in_degree_top_avg_lkarma,in_degree_top_avg_ckarma,out_degree_top_avg_lkarma,out_degree_top_avg_ckarma,close_top_avg_lkarma,close_top_avg_ckarma,between_top_avg_lkarma,between_top_avg_ckarma,hub_top_avg_lkarma,hub_top_avg_ckarma,auth_top_avg_lkarma,auth_top_avg_ckarma,author_lkarma,author_ckarma
17765,3qbc7r,0.17504051863857376,306,0.004350155362691525,7,247,0.09523809523809523,42.0,0.04878048780487805,0.0,5.473286875725901,10.0,6.0,7.809523809523809,0.9319231328943299,50327.0,37564.0,560.5,26860.0,377.3333333333333,20823.0,399.0,40312.333333333336,396.0,18133.0,399.0,40312.333333333336,447.5,24894.0,2553.75,11177.5,1768242.0,133149.0
17766,3qbcfu,0.203125,23,0.06126482213438735,1,19,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17767,3qbct9,0.17158176943699732,126,0.012,4,80,0.1,30.0,0.0735632183908046,0.022058823529411766,7.139080459770115,12.0,5.0,8.366666666666667,2.008039397577204,735.0,22168.5,2754.0,17806.0,22730.5,49456.5,15154.0,35461.0,409.0,5721.0,22730.5,49456.5,601.5,20398.5,15236.0,48996.666666666664,,
17768,3qbe4h,0.17418032786885246,487,0.002623773671001597,7,426,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17769,3qbmw2,0.3968253968253968,15,0.07142857142857142,3,12,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17770,3qbuwn,0.15897435897435896,113,0.010587863463969659,3,100,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17771,3qc6de,0.16304347826086957,63,0.026625704045058884,1,36,0.041666666666666664,24.0,0.08876811594202899,0.018518518518518517,3.652173913043478,6.0,3.0,4.125,0.5994789404140899,1.0,2455.0,41.5,3167.5,424.5,5739.5,22711.0,126686.0,323.5,26105.5,323.5,26105.5,1824.5,3730.5,1515.0,15957.5,706632.0,729627.0
17772,3qc7tp,0.21739130434782608,26,0.05692307692307692,1,19,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17773,3qcrn4,0.14716781365802012,956,0.001373524064053977,10,808,0.020618556701030927,97.0,0.020940721649484535,0.022653721682847898,8.338917525773196,15.0,9.0,11.948453608247423,1.238315567100767,188709.0,94583.0,3105.0,36137.333333333336,26629.6,44730.2,27582.3,52760.9,10284.6,62214.3,32164.7,56339.8,9942.8,41041.8,10653.4,70416.5,2720683.0,286758.0
17774,3qcukz,0.2839506172839506,39,0.02766531713900135,2,36,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17775,3qdzl0,0.19047619047619047,12,0.09090909090909091,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17776,3qe1vb,0.12,52,0.020739064856711915,2,47,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17777,3qe4ei,0.0,3,0.3333333333333333,1,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17778,3qe4ut,0.2653061224489796,24,0.04528985507246377,3,20,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17779,3qe5o3,0.2,156,0.009057071960297767,3,117,0.0,19.0,0.11695906432748537,0.0,4.824561403508772,5.0,3.0,4.315789473684211,0.7292845505553168,871.7777777777778,61571.11111111111,14666.333333333334,48993.666666666664,4250.0,108432.5,4250.0,108432.5,4784.5,20523.5,4250.0,108432.5,10482.5,100831.5,147.0,7757.0,372202.0,18074.0
17780,3qeh2i,0.21875,27,0.04415954415954416,1,23,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17781,3qelbr,0.08771929824561403,42,0.02613240418118467,1,40,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17782,3qelsy,0.08854589764419171,666,0.002054686265212581,6,520,0.02912621359223301,103.0,0.022844089091947458,0.02881619937694704,7.002950694841044,14.0,6.0,9.16504854368932,2.1501731128258577,358093.0,45761.5,1095.3333333333333,42419.333333333336,7139.222222222223,75691.22222222222,7628.111111111111,90921.55555555556,6516.666666666667,70993.33333333333,7690.777777777777,61008.88888888889,5410.0,75720.25,1046.125,57112.875,36868.0,3811.0
17783,3qeobu,0.0,2,0.5,1,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17784,3qepaf,0.11873350923482849,229,0.005362751857810465,4,203,0.0,11.0,0.22727272727272727,0.08108108108108109,2.6818181818181817,3.0,2.0,2.727272727272727,0.44536177141512323,6966.875,35625.0,431.3333333333333,53016.666666666664,1206.0,84151.0,1206.0,84151.0,1206.0,84151.0,1206.0,84151.0,1324.0,44371.0,1206.0,84151.0,559682.0,2284.0
17785,3qepe8,0.3103448275862069,9,0.125,1,8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17786,3qesbt,0.27634194831013914,172,0.008499932000543995,3,137,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17787,3qevlx,0.038461538461538464,23,0.04940711462450593,1,22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17788,3qewvv,0.2,29,0.03694581280788178,2,27,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17789,3qf06n,0.16455696202531644,98,0.015463917525773196,4,70,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17790,3qf12b,0.17751479289940827,84,0.01549053356282272,1,67,0.0,12.0,0.17424242424242425,0.0,3.0,4.0,2.0,3.3333333333333335,0.6236095644623236,6065.8,67437.4,293.0,4611.0,293.0,4611.0,293.0,4611.0,293.0,4611.0,293.0,4611.0,293.0,4611.0,1.0,44901.0,3880632.0,154108.0
17791,3qf53y,0.21722846441947566,107,0.012255334156233469,3,88,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17792,3qfg8b,0.35150375939849626,140,0.01079136690647482,3,101,0.0,14.0,0.14835164835164835,0.0,5.313186813186813,6.0,3.0,4.5,0.823754471047914,50.0,2284.0,884.0,8020.0,5710.0,62985.0,5710.0,62985.0,20967.0,27098.0,5710.0,62985.0,5710.0,62985.0,344.0,5957.0,3850975.0,18825.0
17793,3qfiou,0.0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
17794,3qfr6i,0.375,6,0.16666666666666666,1,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17795,3qftn3,0.18421052631578946,17,0.07352941176470588,1,14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17796,3qfx2l,0.16984732824427481,184,0.008909479686386316,4,120,0.018518518518518517,54.0,0.041928721174004195,0.035175879396984924,5.160027952480783,10.0,5.0,7.055555555555555,1.0076865081787252,885.0,30499.0,6876.5,174955.5,388.4,70149.8,4077.4,77025.4,407.8,87033.2,488.4,77630.0,8897.0,58841.2,228.6,37894.4,3850975.0,18825.0
17797,3qg71v,0.19082125603864733,171,0.007877536979704163,5,136,0.0,10.0,0.2111111111111111,0.0,4.044444444444444,7.0,3.0,4.8,1.2489995996796797,1603.0,29926.0,195.5,43660.5,2458.0,7944.0,2458.0,7944.0,694.0,7879.0,27.0,16107.0,1.0,317.0,155.0,7932.0,29900.0,23903.0
17798,3qg7se,0.045454545454545456,18,0.06862745098039216,1,16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17799,3qgb2m,0.05263157894736842,27,0.04700854700854701,1,23,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17800,3qggo8,0.04950495049504951,70,0.018633540372670808,1,60,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17801,3qgvbf,0.2222222222222222,12,0.09090909090909091,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17802,3qgya4,0.21052631578947367,10,0.1111111111111111,2,8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17803,3qh05w,0.0963855421686747,52,0.023378582202111614,2,45,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17804,3qh1zn,0.07563025210084033,42,0.04355400696864112,1,19,0.08333333333333333,24.0,0.09601449275362318,0.017241379310344827,4.132246376811594,8.0,4.0,5.708333333333333,1.0197698542100349,312.0,35768.0,202.0,40575.5,1981.0,48078.0,1803.0,20905.0,1916.5,38392.5,1981.0,48078.0,186.0,44041.0,2283.0,31338.5,,
17805,3qh9py,0.3333333333333333,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17806,3qhfip,0.1746031746031746,69,0.017476555839727195,3,58,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17807,3qhpsy,0.12,14,0.09340659340659341,1,13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17808,3qhq9j,0.13268156424581007,392,0.003262174434991388,5,335,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17809,3qhx0q,0.22580645161290322,20,0.05263157894736842,1,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17810,3qi5p4,0.20689655172413793,17,0.0661764705882353,1,16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,3qie7o,0.0,6,0.3,1,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17812,3qihi2,0.3157894736842105,11,0.1,1,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17813,3qijp2,0.4074074074074074,11,0.1,1,11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17814,3qizot,0.058823529411764705,7,0.16666666666666666,2,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17815,3qj224,0.15704387990762125,173,0.008468880225836806,3,116,0.027777777777777776,36.0,0.05714285714285714,0.03237410071942446,7.511904761904762,10.0,5.0,7.472222222222222,1.279889559278697,823.75,25579.5,1837.5,66239.5,8095.5,251995.75,8095.5,251995.75,6975.0,238830.25,6319.5,239264.5,3056.0,56609.0,8247.0,219679.75,79601.0,315928.0
17816,3qj63k,0.18633540372670807,170,0.00960668290985033,2,117,0.07692307692307693,13.0,0.15384615384615385,0.0,3.5128205128205128,7.0,4.0,5.3076923076923075,0.9101661204768642,567.5,30469.5,887.0,10004.0,1701.0,7761.0,1701.0,7761.0,1701.0,7761.0,1701.0,7761.0,1701.0,7761.0,187.0,39794.0,583706.0,25564.0
17817,3qj7c9,0.0,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17818,3qj888,0.23466666666666666,149,0.008933430074369671,4,119,0.0,12.0,0.16666666666666666,0.019230769230769232,3.515151515151515,5.0,2.0,3.4166666666666665,0.7592027982620249,3236.0,89651.0,1546.0,54177.0,1546.0,54177.0,1546.0,54177.0,1546.0,54177.0,1546.0,54177.0,6445.0,25694.0,6.0,33846.0,109562.0,2073.0
17819,3qjlel,0.1256544502617801,200,0.0067336683417085425,4,166,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17820,3qjn4h,0.12121212121212122,21,0.05952380952380952,1,19,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17821,3qjo1s,0.25925925925925924,15,0.0761904761904762,1,14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17822,3qjo56,0.19329896907216496,136,0.010838779956427015,7,90,0.0,26.0,0.08923076923076922,0.1488095238095238,4.64,8.0,4.0,6.230769230769231,0.9730085108210398,73.0,9939.5,50.0,61692.0,513.6666666666666,21623.333333333332,1005.6666666666666,44888.0,878.0,44055.666666666664,641.3333333333334,22455.666666666668,641.3333333333334,22455.666666666668,878.0,44055.666666666664,1103.0,68.0
17823,3qjwf0,0.12857142857142856,34,0.0392156862745098,1,26,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17824,3qjwvn,0.2644787644787645,204,0.0070028011204481795,3,156,0.03571428571428571,28.0,0.07539682539682539,0.109375,4.472222222222222,9.0,5.0,7.25,1.2137603905690306,6738.333333333333,26288.666666666668,12127.75,141722.25,2141.6666666666665,36227.0,16090.333333333334,182297.0,580.6666666666666,66725.0,16090.333333333334,182297.0,821.6666666666666,278607.0,2165.3333333333335,50925.333333333336,13731.0,952.0
17825,3qjxto,0.021739130434782608,24,0.06884057971014493,1,10,0.0,15.0,0.1380952380952381,0.10344827586206896,3.361904761904762,6.0,3.0,4.666666666666667,0.699205898780101,4451.0,15550.0,533.0,68214.0,36213.0,139073.0,36864.0,249770.0,36213.0,139073.0,36213.0,139073.0,918.0,148700.5,36213.0,139073.0,71893.0,209932.0
17826,3qkdjq,0.0,7,0.14285714285714285,1,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17827,3qkr3q,0.09271523178807947,106,0.011230907457322551,2,91,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17828,3qks5h,0.275,22,0.05411255411255411,1,18,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17829,3qkunh,0.2,44,0.0306553911205074,1,38,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17830,3qkvc7,0.07692307692307693,9,0.1388888888888889,1,7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17831,3qkwfd,0.3,5,0.2,2,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17832,3qkx0e,0.19095477386934673,428,0.0028398520431613737,9,384,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17833,3qkx16,0.125,152,0.0082345765074939,5,134,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17834,3ql18u,0.16,13,0.08974358974358974,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17835,3ql1fq,0.14516129032258066,74,0.019807478711588302,1,53,0.0,12.0,0.16666666666666666,0.0,4.871212121212121,4.0,2.0,3.6666666666666665,0.6236095644623235,4704.666666666667,66958.66666666667,97.0,2589.0,1160.0,128291.0,1160.0,128291.0,97.0,2589.0,1160.0,128291.0,1160.0,128291.0,2830.0,2521.0,7855547.0,80796.0
17836,3ql1u2,0.21621621621621623,47,0.028677150786308975,4,33,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17837,3ql2x5,0.13559322033898305,43,0.02602436323366556,3,37,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17838,3ql518,0.3018867924528302,29,0.04433497536945813,2,22,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17839,3ql628,0.0,14,0.07692307692307693,1,13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17840,3ql79o,0.1919191919191919,40,0.03205128205128205,2,31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17841,3ql90j,0.14953271028037382,175,0.00748768472906404,3,151,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17842,3qlcel,0.08695652173913043,19,0.05847953216374269,1,16,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17843,3qld09,0.09574468085106383,56,0.02207792207792208,3,45,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17844,3qlmxn,0.12138728323699421,189,0.007064054936395362,2,156,0.0,13.0,0.16666666666666666,0.1111111111111111,3.6025641025641026,6.0,3.0,4.076923076923077,0.8284868934053083,391.0,74007.0,21235.666666666668,125943.66666666667,59501.0,352346.0,59501.0,352346.0,1.0,2082.0,59501.0,352346.0,1482.0,192651.0,4201.0,1543.0,47217.0,21422.0
17845,3qlvzl,0.17391304347826086,10,0.13333333333333333,1,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17846,3qmaaz,0.4594594594594595,5,0.25,1,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17847,3qn1i9,0.31645569620253167,31,0.043010752688172046,1,26,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17848,3qn9vx,0.19444444444444445,13,0.11538461538461539,1,8,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17849,3qnehw,0.16143497757847533,130,0.009123434704830053,5,113,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17850,3qnpih,0.24664429530201343,217,0.006357740228707971,8,165,0.0,19.0,0.1023391812865497,0.04411764705882353,4.918128654970761,8.0,4.0,6.2631578947368425,0.96475277788544,5169.0,53157.0,15321.0,127014.0,5516.0,18033.5,217.0,38424.5,217.0,38424.5,217.0,38424.5,7877.0,101392.0,5516.0,18033.5,443712.0,7851.0
17851,3qnpzr,0.18198874296435272,263,0.0050793835079673754,4,206,0.0,19.0,0.10526315789473684,0.02054794520547945,3.426900584795322,7.0,3.0,4.421052631578948,0.9902572485382516,544.0,15390.0,1666.0,24687.0,2164.5,51358.5,2164.5,51358.5,254.5,15097.5,1666.0,24687.0,2.5,3925.0,2164.5,51358.5,,
17852,3qo0i8,0.45714285714285713,15,0.06666666666666667,2,14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17853,3qo7l6,0.11842105263157894,46,0.024154589371980676,3,42,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17854,3qoar5,0.0,6,0.2,1,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17855,3qogr4,0.13333333333333333,12,0.09090909090909091,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17856,3qom1d,0.20967741935483872,26,0.052307692307692305,1,21,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17857,3qonmb,0.3076923076923077,10,0.1,2,9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17858,3qonwj,0.2647058823529412,14,0.1043956043956044,1,11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17859,3qopgz,0.23580786026200873,71,0.019517102615694164,5,56,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17860,3qoqzc,0.1612169462610179,1834,0.0006895275695015828,23,1556,0.033707865168539325,89.0,0.024642492339121552,0.03514376996805112,7.22791113381001,17.0,7.0,10.865168539325843,2.3805910475424876,4788.333333333333,102869.0,13003.0,34995.0,4504.444444444444,45816.11111111111,4822.111111111111,91313.22222222222,3670.3333333333335,46520.0,3028.1111111111113,39820.22222222222,320.3333333333333,28264.0,4015.5555555555557,48148.555555555555,35680.0,33537.0
17861,3qos6p,0.3333333333333333,18,0.049019607843137254,4,17,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17862,3qoufr,0.07079646017699115,62,0.022739291380222106,2,40,0.0,11.0,0.18181818181818182,0.0,3.4727272727272727,5.0,3.0,4.181818181818182,0.7158188976374373,4370.25,58858.5,267.0,12938.5,533.0,11244.0,533.0,11244.0,533.0,11244.0,533.0,11244.0,299.0,143660.0,1.0,14633.0,130636.0,9465.0
17863,3qp0x8,0.3333333333333333,66,0.01655011655011655,5,60,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17864,3qp5y9,0.20212765957446807,37,0.04054054054054054,1,26,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17865,3qpjdl,0.1821561338289963,629,0.002151833362024445,10,497,0.0,50.0,0.04326530612244898,0.02643171806167401,5.713877551020408,13.0,7.0,10.22,1.6036209028320878,1457.5,51919.333333333336,57.0,47346.0,25212.6,57193.2,25588.8,81877.8,23230.6,64008.2,19974.8,32164.2,905.2,52570.0,22135.6,47485.8,6152.0,1703.0
17866,3qpqh5,0.13533834586466165,178,0.008284136354980003,4,121,0.02127659574468085,47.0,0.04394079555966698,0.005494505494505495,7.418593894542091,18.0,8.0,11.72340425531915,2.7806483834390705,15.0,13702.0,5397.2,53875.2,463.8,11775.0,1113.0,14978.0,4086.0,109218.4,1904.0,30999.8,1566.2,84001.4,2685.0,25835.0,3880632.0,154108.0
17867,3qq15q,0.22580645161290322,34,0.03297682709447415,3,31,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17868,3qqgd3,0.22260869565217392,290,0.004092590383009188,8,263,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17869,3qqps5,0.1641025641025641,167,0.008332732126109228,4,142,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17870,3qqv58,0.03571428571428571,26,0.04,1,25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17871,3qr2cb,0.16393442622950818,56,0.024350649350649352,3,45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17872,3qrd1x,0.15566037735849056,1453,0.0008057803840823299,26,1319,0.0,19.0,0.1023391812865497,0.0,3.2514619883040936,8.0,4.0,5.894736842105263,0.8519165292757183,7727.0,42627.0,1972.0,100844.0,658.0,32952.5,658.0,32952.5,658.0,32952.5,658.0,32952.5,4933.0,31032.0,4877.0,62294.0,39006.0,17812.0
17873,3qrwcm,0.16666666666666666,11,0.1,1,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17874,3qs2l3,0.058823529411764705,15,0.0761904761904762,1,14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17875,3qs3t6,0.08333333333333333,21,0.05,1,20,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17876,3qs4yv,0.17482517482517482,72,0.017018779342723004,3,65,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17877,3qssbf,0.09090909090909091,8,0.14285714285714285,1,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17878,3qsyjv,0.15384615384615385,32,0.04133064516129032,1,24,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17879,3qt7af,0.16455696202531644,53,0.022496371552975326,1,48,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17880,3qtfcq,0.17647058823529413,160,0.009591194968553459,2,107,0.027777777777777776,36.0,0.05714285714285714,0.03571428571428571,7.130952380952381,13.0,7.0,9.75,1.3411230782859234,1400.0,175401.0,47.5,13465.5,674.0,19704.5,585.6666666666666,19730.0,871.0,23500.0,676.25,23808.75,704.0,19630.0,313.5,16356.5,8001.0,1403.0
17881,3qtfu8,0.06349206349206349,31,0.04408602150537634,1,24,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17882,3qth95,0.17561683599419448,384,0.003175315491731941,4,341,0.0,16.0,0.13333333333333333,0.07894736842105263,4.916666666666667,6.0,3.0,4.3125,0.7680128579652817,2922.0,267140.0,596.5,24553.5,596.5,24553.5,596.5,24553.5,596.5,24553.5,596.5,24553.5,65.0,6831.5,979.0,30193.5,8001.0,1403.0
17883,3qtlli,0.26666666666666666,10,0.1,1,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17884,3qtneh,0.125,31,0.04408602150537634,1,23,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17885,3qtqmn,0.09090909090909091,54,0.03004891684136967,3,30,0.04,25.0,0.09333333333333334,0.07894736842105263,7.706666666666667,12.0,5.0,8.36,2.0567936211491906,6.0,12191.0,25536.0,48956.0,4060.0,1510.0,25536.0,48956.0,18979.5,15080.0,4060.0,1510.0,1357.5,12321.5,1896.5,8903.5,4060.0,1510.0
17886,3qu18u,0.20434782608695654,92,0.016483516483516484,2,71,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17887,3qu25f,0.1994949494949495,161,0.008501552795031056,2,124,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17888,3qu6g9,0.15657311669128507,256,0.006081495098039216,4,173,0.027777777777777776,72.0,0.031103286384976527,0.027896995708154508,5.90962441314554,12.0,7.0,9.13888888888889,1.10937364153977,627.0,28425.0,11159.8,181314.4,3783.0,101718.71428571429,7302.0,171184.14285714287,3726.6666666666665,84811.66666666667,6845.142857142857,111969.14285714286,4229.0,27457.14285714286,6376.857142857143,70969.42857142857,3880632.0,154108.0
17889,3qu76u,0.3108108108108108,36,0.03015873015873016,2,33,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17890,3qucwm,0.13636363636363635,15,0.08571428571428572,1,14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17891,3qungo,0.22380952380952382,97,0.013208762886597938,2,85,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17892,3quny1,0.2,4,0.3333333333333333,1,3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17893,3qv0yn,0.20833333333333334,12,0.11363636363636363,1,10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17894,3qv48n,0.2781065088757396,61,0.02185792349726776,2,55,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17895,3qvehl,0.14423076923076922,68,0.016681299385425813,3,57,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17896,3qw2n5,0.19047619047619047,48,0.023936170212765957,2,42,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17897,3qwc48,0.1218274111675127,704,0.00193569765938187,10,563,0.03773584905660377,53.0,0.038461538461538464,0.03216374269005848,9.124818577648766,20.0,9.0,13.773584905660377,3.2251459492144576,307.5,15580.5,13963.0,52401.0,2848.0,105197.4,21106.2,184721.4,6592.2,36478.4,25209.4,116941.2,11470.0,135672.6,10361.2,34320.6,12731.0,3341.0
17898,3qwhqv,0.12631578947368421,76,0.019649122807017545,2,50,0.05555555555555555,18.0,0.11764705882352941,0.05172413793103448,5.88562091503268,9.0,4.0,6.5,1.4624940645653537,815.5,7129.5,172.0,183.0,7511.0,52371.5,172.0,183.0,172.0,183.0,172.0,183.0,27.0,71872.0,2917.5,6260.0,21634.0,560.0
17899,3qwkse,0.14953271028037382,50,0.025306122448979593,4,40,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17900,3qwnv4,0.225,19,0.05847953216374269,1,18,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17901,3qxb21,0.0,4,0.3333333333333333,1,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17902,3qxg3b,0.15753424657534246,69,0.020886615515771527,2,51,0.09090909090909091,11.0,0.16363636363636364,0.0,5.0181818181818185,8.0,4.0,6.2727272727272725,1.3545149477955765,34825.333333333336,162797.66666666666,13361.0,127200.0,1963.0,14084.0,1963.0,14084.0,185.0,20455.0,185.0,20455.0,1963.0,14084.0,1143.0,128989.0,2239676.0,16598.0
17903,3qxkqx,0.25,15,0.08095238095238096,1,13,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17904,3qxp8x,0.18181818181818182,14,0.09340659340659341,1,11,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17905,3qy2ed,0.14634146341463414,26,0.046153846153846156,1,23,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17906,3qy57j,0.21052631578947367,38,0.033428165007112376,1,34,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17907,3qy6ux,0.08771929824561403,34,0.040106951871657755,1,26,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17908,3qy74d,0.1111111111111111,23,0.043478260869565216,2,22,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17909,3qybvq,0.3393665158371041,66,0.018414918414918414,2,55,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17910,3qyiy0,0.09523809523809523,15,0.08095238095238096,1,13,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17911,3qytnr,0.18181818181818182,24,0.04891304347826087,1,20,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17912,3qz0ue,0.12962962962962962,35,0.031092436974789917,2,34,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17913,3qz45a,0.14516129032258066,101,0.011386138613861386,4,86,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17914,3qzjiv,0.18181818181818182,21,0.06904761904761905,2,13,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17915,3qzy1n,0.20408163265306123,24,0.05434782608695652,1,19,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
